exam_id,condition_or_syndrome,diagnostic_target,when_to_use_structured,result_changes_management,management_link,evidence_source_primary,source_url_or_pubmed,LR_plus,LR_minus,evidence_tier,difficulty,time_burden_minutes,equipment_needed,care_setting,contraindications_or_limitations,retrieval_tags,actionability_score_seed,evidence_status,evidence_summary,last_reviewed
cardiopulmonary_vascular_exam_lower_extremity_dorsalis_pedis_pulses,Diabetes foot exam; vascular disease; edema,"perfusion deficit, vascular disease, or limb ischemia clue",Diabetes foot exam; vascular disease; edema,"Abnormal congestion findings can support diuresis decisions, escalation of respiratory support assessment, daily volume trending, or need for cardiac evaluation in context.",https://www.jacc.org/doi/10.1016/j.jacc.2021.12.012,2022 AHA/ACC/HFSA heart failure guideline and public vascular/edema review sources,https://www.jacc.org/doi/10.1016/j.jacc.2021.12.012,,,guideline,low,1.5,none,inpatient bedside; outpatient clinic,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",cardiopulmonary;diabetes_foot;diabetes_foot_exam;diuresis;dorsalis_pedis_pulses;edema;functional_status;heart_failure;lower_extremity;msk_exam;pain;peripheral_pulses;vascular_disease;vascular_exam;vascular_screen;volume_overload;volume_status,9,public_lr_unavailable,Public source supports bedside technique or clinical use; no public row-specific LR found for this exact maneuver/target.,2026-06-06
cardiopulmonary_vascular_exam_lower_extremity_edema,Heart failure; renal disease; liver disease; edema,peripheral edema pattern and volume overload clue,Heart failure; renal disease; liver disease; edema,"Abnormal congestion findings can support diuresis decisions, escalation of respiratory support assessment, daily volume trending, or need for cardiac evaluation in context.",https://www.jacc.org/doi/10.1016/j.jacc.2021.12.012,2022 AHA/ACC/HFSA heart failure guideline and public vascular/edema review sources,https://www.jacc.org/doi/10.1016/j.jacc.2021.12.012,,,guideline,low,1,none,inpatient bedside; outpatient clinic,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",aki;biliary_disease;cardiopulmonary;cholecystitis;diuresis;edema;flank_pain;heart_failure;liver_disease;lower_extremity;peripheral_pulses;pyelonephritis;renal_colic;renal_disease;ruq_pain;vascular_disease;vascular_exam;volume_overload;volume_status,9,public_lr_unavailable,Public source supports bedside technique or clinical use; no public row-specific LR found for this exact maneuver/target.,2026-06-06
cardiopulmonary_cardiac_exam_setup_cardiac_draping,Cardiac exam,"focal consolidation, effusion, wheeze, work of breathing, or ventilation abnormality",Cardiac exam,"Abnormal or changed findings improve focused bedside documentation and can prompt targeted reassessment, diagnostics, or escalation in context.",,2022 AHA/ACC/HFSA heart failure guideline; Stanford Medicine 25 cardiac exam resources,https://www.jacc.org/doi/10.1016/j.jacc.2021.12.012,,,guideline,low,0.5,none,inpatient bedside; outpatient clinic,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",cardiac_draping;cardiac_exam;cardiopulmonary;setup,5,public_lr_unavailable,Public source supports bedside technique or clinical use; no public row-specific LR found for this exact maneuver/target.,2026-06-06
cardiopulmonary_cardiac_exam_precordium_inspect_apical_impulse,Cardiac disease; heart failure,"perfusion deficit, vascular disease, or limb ischemia clue",Cardiac disease; heart failure,"Abnormal congestion findings can support diuresis decisions, escalation of respiratory support assessment, daily volume trending, or need for cardiac evaluation in context.",https://www.jacc.org/doi/10.1016/j.jacc.2021.12.012,2022 AHA/ACC/HFSA heart failure guideline; Stanford Medicine 25 cardiac exam resources,https://www.jacc.org/doi/10.1016/j.jacc.2021.12.012,,,guideline,low,1,none,inpatient bedside; outpatient clinic,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",cardiac_disease;cardiac_exam;cardiopulmonary;diuresis;heart_failure;inspect_apical_impulse;precordium;volume_overload;volume_status,8,public_lr_unavailable,Public source supports bedside technique or clinical use; no public row-specific LR found for this exact maneuver/target.,2026-06-06
cardiopulmonary_cardiac_exam_precordium_palpate_pmi,Heart failure; cardiomyopathy,"focal consolidation, effusion, wheeze, work of breathing, or ventilation abnormality",Heart failure; cardiomyopathy,"Abnormal congestion findings can support diuresis decisions, escalation of respiratory support assessment, daily volume trending, or need for cardiac evaluation in context.",https://www.jacc.org/doi/10.1016/j.jacc.2021.12.012,2022 AHA/ACC/HFSA heart failure guideline; Stanford Medicine 25 cardiac exam resources,https://www.jacc.org/doi/10.1016/j.jacc.2021.12.012,,,guideline,low,1.5,none,inpatient bedside; outpatient clinic,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",cardiac_exam;cardiomyopathy;cardiopulmonary;diuresis;heart_failure;palpate_pmi;precordium;volume_overload;volume_status,8,public_lr_unavailable,Public source supports bedside technique or clinical use; no public row-specific LR found for this exact maneuver/target.,2026-06-06
cardiopulmonary_cardiac_exam_auscultation_auscultate_heart_with_diaphragm_and_bell,Cardiac exam; chest pain; dyspnea; murmur,"focal consolidation, effusion, wheeze, work of breathing, or ventilation abnormality",Cardiac exam; chest pain; dyspnea; murmur,"New focal pulmonary findings can prompt oxygen/support reassessment, imaging review, antibiotics/bronchodilator consideration, or escalation.",,JAMA Rational Clinical Examination heart failure review; Stanford Medicine 25 cardiac second sounds,https://pubmed.ncbi.nlm.nih.gov/16234501/,11,,rce_or_meta_analysis,medium,2,stethoscope,inpatient bedside; ED; clinic,Clean equipment before patient contact and interpret cautiously in noisy rooms.,auscultate_heart_with_diaphragm_and_bell;auscultation;cardiac_auscultation;cardiac_exam;cardiopulmonary;chest_pain;dyspnea;hypoxia;murmur;pulmonary_exam;respiratory_status;valvular_disease,8,curated,"In dyspneic adults, S3 gallop substantially increases probability of heart failure in the public JAMA Rational Clinical Examination PubMed abstract.",2026-06-06
cardiopulmonary_cardiac_exam_auscultation_aortic_area,Cardiac exam; chest pain; murmur,"focal consolidation, effusion, wheeze, work of breathing, or ventilation abnormality",Cardiac exam; chest pain; murmur,"Abnormal or changed findings improve focused bedside documentation and can prompt targeted reassessment, diagnostics, or escalation in context.",,Stanford Medicine 25 cardiac second sounds,https://stanfordmedicine25.stanford.edu/the25/cardiac.html,,,teaching_reference,low,1.5,stethoscope,inpatient bedside; outpatient clinic,Clean equipment before patient contact and interpret cautiously in noisy rooms.,aortic_area;auscultation;cardiac_auscultation;cardiac_exam;cardiopulmonary;chest_pain;murmur;valvular_disease,6,public_lr_unavailable,Public source supports bedside technique or clinical use; no public row-specific LR found for this exact maneuver/target.,2026-06-06
cardiopulmonary_cardiac_exam_auscultation_pulmonic_area,Cardiac exam; chest pain; murmur,"focal consolidation, effusion, wheeze, work of breathing, or ventilation abnormality",Cardiac exam; chest pain; murmur,"Abnormal or changed findings improve focused bedside documentation and can prompt targeted reassessment, diagnostics, or escalation in context.",,Stanford Medicine 25 cardiac second sounds,https://stanfordmedicine25.stanford.edu/the25/cardiac.html,,,teaching_reference,low,1.5,stethoscope,inpatient bedside; outpatient clinic,Clean equipment before patient contact and interpret cautiously in noisy rooms.,auscultation;cardiac_auscultation;cardiac_exam;cardiopulmonary;chest_pain;murmur;pulmonic_area;valvular_disease,6,public_lr_unavailable,Public source supports bedside technique or clinical use; no public row-specific LR found for this exact maneuver/target.,2026-06-06
cardiopulmonary_cardiac_exam_auscultation_tricuspid_area,Cardiac exam; chest pain; murmur,"focal consolidation, effusion, wheeze, work of breathing, or ventilation abnormality",Cardiac exam; chest pain; murmur,"Abnormal or changed findings improve focused bedside documentation and can prompt targeted reassessment, diagnostics, or escalation in context.",,Stanford Medicine 25 cardiac second sounds,https://stanfordmedicine25.stanford.edu/the25/cardiac.html,,,teaching_reference,low,1.5,stethoscope,inpatient bedside; outpatient clinic,Clean equipment before patient contact and interpret cautiously in noisy rooms.,auscultation;cardiac_auscultation;cardiac_exam;cardiopulmonary;chest_pain;murmur;tricuspid_area;valvular_disease,6,public_lr_unavailable,Public source supports bedside technique or clinical use; no public row-specific LR found for this exact maneuver/target.,2026-06-06
cardiopulmonary_cardiac_exam_auscultation_mitral_area,Cardiac exam; chest pain; murmur,"focal consolidation, effusion, wheeze, work of breathing, or ventilation abnormality",Cardiac exam; chest pain; murmur,"Abnormal or changed findings improve focused bedside documentation and can prompt targeted reassessment, diagnostics, or escalation in context.",,Stanford Medicine 25 cardiac second sounds,https://stanfordmedicine25.stanford.edu/the25/cardiac.html,,,teaching_reference,low,1.5,stethoscope,inpatient bedside; outpatient clinic,Clean equipment before patient contact and interpret cautiously in noisy rooms.,auscultation;cardiac_auscultation;cardiac_exam;cardiopulmonary;chest_pain;mitral_area;murmur;valvular_disease,6,public_lr_unavailable,Public source supports bedside technique or clinical use; no public row-specific LR found for this exact maneuver/target.,2026-06-06
msk_shoulder_inspection_inspect_shoulders,Shoulder pain; MSK exam,Screens shoulder appearance,Shoulder pain; MSK exam,"Abnormal or changed findings improve focused bedside documentation and can prompt targeted reassessment, diagnostics, or escalation in context.",,,,,,insufficient_public_evidence,low,1,none,inpatient bedside; outpatient clinic; ED,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",functional_status;inspect_shoulders;inspection;msk;msk_exam;pain;shoulder;shoulder_pain,6,pending,,
msk_shoulder_palpation_palpate_shoulders,Shoulder pain; trauma,Screens focal shoulder tenderness,Shoulder pain; trauma,"Abnormal or changed findings improve focused bedside documentation and can prompt targeted reassessment, diagnostics, or escalation in context.",,,,,,insufficient_public_evidence,low,1.5,none,inpatient bedside; outpatient clinic; ED,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",functional_status;msk;msk_exam;pain;palpate_shoulders;palpation;shoulder;shoulder_pain;trauma,6,pending,,
msk_shoulder_range_of_motion_flexion,Shoulder pain; MSK exam,Screens shoulder flexion ROM,Shoulder pain; MSK exam,"Abnormal or changed findings improve focused bedside documentation and can prompt targeted reassessment, diagnostics, or escalation in context.",,,,,,insufficient_public_evidence,low,1,none,inpatient bedside; outpatient clinic; ED,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",flexion;functional_status;msk;msk_exam;pain;range_of_motion;shoulder;shoulder_pain,6,pending,,
msk_shoulder_range_of_motion_extension,Shoulder pain; MSK exam,Screens shoulder extension ROM,Shoulder pain; MSK exam,"Abnormal or changed findings improve focused bedside documentation and can prompt targeted reassessment, diagnostics, or escalation in context.",,,,,,insufficient_public_evidence,low,1,none,inpatient bedside; outpatient clinic; ED,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",extension;functional_status;msk;msk_exam;pain;range_of_motion;shoulder;shoulder_pain,6,pending,,
msk_shoulder_range_of_motion_abduction,Shoulder pain; rotator cuff concern,Screens shoulder abduction ROM,Shoulder pain; rotator cuff concern,"Abnormal or changed findings improve focused bedside documentation and can prompt targeted reassessment, diagnostics, or escalation in context.",,,,,,insufficient_public_evidence,low,1,none,inpatient bedside; outpatient clinic; ED,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",abduction;functional_status;msk;msk_exam;pain;range_of_motion;rotator_cuff_concern;shoulder;shoulder_pain,6,pending,,
msk_shoulder_range_of_motion_adduction,Shoulder pain; MSK exam,Screens shoulder adduction ROM,Shoulder pain; MSK exam,"Abnormal or changed findings improve focused bedside documentation and can prompt targeted reassessment, diagnostics, or escalation in context.",,,,,,insufficient_public_evidence,low,1,none,inpatient bedside; outpatient clinic; ED,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",adduction;functional_status;msk;msk_exam;pain;range_of_motion;shoulder;shoulder_pain,6,pending,,
msk_shoulder_range_of_motion_external_rotation,Shoulder pain; rotator cuff concern,Screens shoulder external rotation,Shoulder pain; rotator cuff concern,"Abnormal or changed findings improve focused bedside documentation and can prompt targeted reassessment, diagnostics, or escalation in context.",,,,,,insufficient_public_evidence,low,1,none,inpatient bedside; outpatient clinic; ED,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",external_rotation;functional_status;msk;msk_exam;pain;range_of_motion;rotator_cuff_concern;shoulder;shoulder_pain,6,pending,,
msk_shoulder_range_of_motion_internal_rotation,Shoulder pain; rotator cuff concern,Screens shoulder internal rotation,Shoulder pain; rotator cuff concern,"Abnormal or changed findings improve focused bedside documentation and can prompt targeted reassessment, diagnostics, or escalation in context.",,,,,,insufficient_public_evidence,low,1,none,inpatient bedside; outpatient clinic; ED,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",functional_status;internal_rotation;msk;msk_exam;pain;range_of_motion;rotator_cuff_concern;shoulder;shoulder_pain,6,pending,,
msk_elbow_inspection_inspect_elbows,Elbow pain; trauma,Screens elbow appearance,Elbow pain; trauma,"Abnormal or changed findings improve focused bedside documentation and can prompt targeted reassessment, diagnostics, or escalation in context.",,,,,,insufficient_public_evidence,low,1,none,inpatient bedside; outpatient clinic; ED,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",elbow;elbow_pain;functional_status;inspect_elbows;inspection;msk;msk_exam;pain;trauma,6,pending,,
msk_elbow_palpation_palpate_elbows,Elbow pain; MSK exam,Screens focal elbow tenderness,Elbow pain; MSK exam,"Abnormal or changed findings improve focused bedside documentation and can prompt targeted reassessment, diagnostics, or escalation in context.",,,,,,insufficient_public_evidence,low,1.5,none,inpatient bedside; outpatient clinic; ED,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",elbow;elbow_pain;functional_status;msk;msk_exam;pain;palpate_elbows;palpation,6,pending,,
msk_elbow_range_of_motion_flexion,Elbow pain; MSK exam,Screens elbow flexion,Elbow pain; MSK exam,"Abnormal or changed findings improve focused bedside documentation and can prompt targeted reassessment, diagnostics, or escalation in context.",,,,,,insufficient_public_evidence,low,1,none,inpatient bedside; outpatient clinic; ED,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",elbow;elbow_pain;flexion;functional_status;msk;msk_exam;pain;range_of_motion,6,pending,,
msk_elbow_range_of_motion_extension,Elbow pain; MSK exam,Screens elbow extension,Elbow pain; MSK exam,"Abnormal or changed findings improve focused bedside documentation and can prompt targeted reassessment, diagnostics, or escalation in context.",,,,,,insufficient_public_evidence,low,1,none,inpatient bedside; outpatient clinic; ED,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",elbow;elbow_pain;extension;functional_status;msk;msk_exam;pain;range_of_motion,6,pending,,
msk_elbow_range_of_motion_pronation,Elbow/wrist pain; MSK exam,Screens forearm pronation,Elbow/wrist pain; MSK exam,"Abnormal or changed findings improve focused bedside documentation and can prompt targeted reassessment, diagnostics, or escalation in context.",,,,,,insufficient_public_evidence,low,1,none,inpatient bedside; outpatient clinic; ED,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",elbow;elbow_wrist_pain;functional_status;msk;msk_exam;pain;pronation;range_of_motion,6,pending,,
msk_elbow_range_of_motion_supination,Elbow/wrist pain; MSK exam,Screens forearm supination,Elbow/wrist pain; MSK exam,"Abnormal or changed findings improve focused bedside documentation and can prompt targeted reassessment, diagnostics, or escalation in context.",,,,,,insufficient_public_evidence,low,1,none,inpatient bedside; outpatient clinic; ED,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",elbow;elbow_wrist_pain;functional_status;msk;msk_exam;pain;range_of_motion;supination,6,pending,,
msk_wrist_inspection_inspect_wrists,Wrist pain; trauma,Screens wrist appearance,Wrist pain; trauma,"Abnormal or changed findings improve focused bedside documentation and can prompt targeted reassessment, diagnostics, or escalation in context.",,,,,,insufficient_public_evidence,low,1,none,inpatient bedside; outpatient clinic; ED,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",functional_status;inspect_wrists;inspection;msk;msk_exam;pain;trauma;wrist;wrist_pain,6,pending,,
msk_wrist_palpation_palpate_wrists,Wrist pain; MSK exam,Screens focal wrist tenderness,Wrist pain; MSK exam,"Abnormal or changed findings improve focused bedside documentation and can prompt targeted reassessment, diagnostics, or escalation in context.",,,,,,insufficient_public_evidence,low,1.5,none,inpatient bedside; outpatient clinic; ED,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",functional_status;msk;msk_exam;pain;palpate_wrists;palpation;wrist;wrist_pain,6,pending,,
msk_wrist_range_of_motion_extension,Wrist pain; MSK exam,Screens wrist extension ROM,Wrist pain; MSK exam,"Abnormal or changed findings improve focused bedside documentation and can prompt targeted reassessment, diagnostics, or escalation in context.",,,,,,insufficient_public_evidence,low,1,none,inpatient bedside; outpatient clinic; ED,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",extension;functional_status;msk;msk_exam;pain;range_of_motion;wrist;wrist_pain,6,pending,,
msk_wrist_range_of_motion_flexion,Wrist pain; MSK exam,Screens wrist flexion ROM,Wrist pain; MSK exam,"Abnormal or changed findings improve focused bedside documentation and can prompt targeted reassessment, diagnostics, or escalation in context.",,,,,,insufficient_public_evidence,low,1,none,inpatient bedside; outpatient clinic; ED,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",flexion;functional_status;msk;msk_exam;pain;range_of_motion;wrist;wrist_pain,6,pending,,
msk_wrist_range_of_motion_radial_deviation,Wrist pain; MSK exam,Screens wrist radial deviation,Wrist pain; MSK exam,"Abnormal or changed findings improve focused bedside documentation and can prompt targeted reassessment, diagnostics, or escalation in context.",,,,,,insufficient_public_evidence,low,1,none,inpatient bedside; outpatient clinic; ED,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",functional_status;msk;msk_exam;pain;radial_deviation;range_of_motion;wrist;wrist_pain,6,pending,,
msk_wrist_range_of_motion_ulnar_deviation,Wrist pain; MSK exam,Screens wrist ulnar deviation,Wrist pain; MSK exam,"Abnormal or changed findings improve focused bedside documentation and can prompt targeted reassessment, diagnostics, or escalation in context.",,,,,,insufficient_public_evidence,low,1,none,inpatient bedside; outpatient clinic; ED,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",functional_status;msk;msk_exam;pain;range_of_motion;ulnar_deviation;wrist;wrist_pain,6,pending,,
msk_hand_inspection_inspect_hands,Hand pain; arthritis; MSK exam,Screens hand appearance,Hand pain; arthritis; MSK exam,"Abnormal or changed findings improve focused bedside documentation and can prompt targeted reassessment, diagnostics, or escalation in context.",,,,,,insufficient_public_evidence,low,1,none,inpatient bedside; outpatient clinic; ED,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",arthritis;functional_status;hand;hand_pain;inspect_hands;inspection;msk;msk_exam;pain,6,pending,,
msk_hand_palpation_palpate_mcp_pip_dip_joints,Hand pain; arthritis,Screens inflammatory or traumatic hand disease,Hand pain; arthritis,"Abnormal or changed findings improve focused bedside documentation and can prompt targeted reassessment, diagnostics, or escalation in context.",,,,,,insufficient_public_evidence,low,1.5,none,inpatient bedside; outpatient clinic; ED,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",arthritis;functional_status;hand;hand_pain;msk;msk_exam;pain;palpate_mcp_pip_dip_joints;palpation,6,pending,,
msk_hand_range_of_motion_finger_flexion,Hand pain; arthritis; tendon concern,Screens finger flexion,Hand pain; arthritis; tendon concern,"Abnormal or changed findings improve focused bedside documentation and can prompt targeted reassessment, diagnostics, or escalation in context.",,,,,,insufficient_public_evidence,low,1,none,inpatient bedside; outpatient clinic; ED,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",arthritis;finger_flexion;functional_status;hand;hand_pain;msk;msk_exam;pain;range_of_motion;tendon_concern,6,pending,,
msk_hand_range_of_motion_finger_extension,Hand pain; tendon concern,Screens finger extension,Hand pain; tendon concern,"Abnormal or changed findings improve focused bedside documentation and can prompt targeted reassessment, diagnostics, or escalation in context.",,,,,,insufficient_public_evidence,low,1,none,inpatient bedside; outpatient clinic; ED,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",finger_extension;functional_status;hand;hand_pain;msk;msk_exam;pain;range_of_motion;tendon_concern,6,pending,,
msk_hand_range_of_motion_finger_abduction,Ulnar nerve; hand weakness,Screens intrinsic hand function,Ulnar nerve; hand weakness,"New focal neurologic findings can prompt urgent localization, stroke/neuro escalation, fall precautions, imaging review, or therapy planning.",https://www.hopkinsmedicine.org/health/conditions-and-diseases/neurological-exam,,,,,insufficient_public_evidence,low,1,none,inpatient bedside; outpatient clinic; ED,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",finger_abduction;functional_status;hand;hand_weakness;msk;msk_exam;neuro_exam;neurologic_localization;pain;range_of_motion;ulnar_nerve,6,pending,,
msk_hand_range_of_motion_finger_adduction,Ulnar nerve; hand weakness,Screens intrinsic hand function,Ulnar nerve; hand weakness,"New focal neurologic findings can prompt urgent localization, stroke/neuro escalation, fall precautions, imaging review, or therapy planning.",https://www.hopkinsmedicine.org/health/conditions-and-diseases/neurological-exam,,,,,insufficient_public_evidence,low,1,none,inpatient bedside; outpatient clinic; ED,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",finger_adduction;functional_status;hand;hand_weakness;msk;msk_exam;neuro_exam;neurologic_localization;pain;range_of_motion;ulnar_nerve,6,pending,,
msk_hand_range_of_motion_thumb_opposition,Carpal tunnel; hand weakness,Screens median nerve/thumb opposition,Carpal tunnel; hand weakness,"New focal neurologic findings can prompt urgent localization, stroke/neuro escalation, fall precautions, imaging review, or therapy planning.",https://www.hopkinsmedicine.org/health/conditions-and-diseases/neurological-exam,,,,,insufficient_public_evidence,low,1,none,inpatient bedside; outpatient clinic; ED,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",carpal_tunnel;functional_status;hand;hand_weakness;msk;msk_exam;neuro_exam;neurologic_localization;pain;range_of_motion;thumb_opposition,6,pending,,
msk_hip_inspection_inspect_hips,Hip pain; trauma,Screens hip appearance,Hip pain; trauma,"Abnormal or changed findings improve focused bedside documentation and can prompt targeted reassessment, diagnostics, or escalation in context.",,,,,,insufficient_public_evidence,low,1,none,inpatient bedside; outpatient clinic; ED,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",functional_status;hip;hip_pain;inspect_hips;inspection;msk;msk_exam;pain;trauma,6,pending,,
msk_hip_palpation_palpate_hips_and_greater_trochanter,Hip pain; bursitis; trauma,Screens hip/trochanter tenderness,Hip pain; bursitis; trauma,"Abnormal or changed findings improve focused bedside documentation and can prompt targeted reassessment, diagnostics, or escalation in context.",,,,,,insufficient_public_evidence,low,1.5,none,inpatient bedside; outpatient clinic; ED,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",bursitis;functional_status;hip;hip_pain;msk;msk_exam;pain;palpate_hips_and_greater_trochanter;palpation;trauma,6,pending,,
msk_hip_range_of_motion_flexion,Hip pain; MSK exam,Screens hip flexion ROM,Hip pain; MSK exam,"Abnormal or changed findings improve focused bedside documentation and can prompt targeted reassessment, diagnostics, or escalation in context.",,,,,,insufficient_public_evidence,low,1,none,inpatient bedside; outpatient clinic; ED,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",flexion;functional_status;hip;hip_pain;msk;msk_exam;pain;range_of_motion,6,pending,,
msk_hip_range_of_motion_extension,Hip pain; MSK exam,Screens hip extension ROM,Hip pain; MSK exam,"Abnormal or changed findings improve focused bedside documentation and can prompt targeted reassessment, diagnostics, or escalation in context.",,,,,,insufficient_public_evidence,low,1,none,inpatient bedside; outpatient clinic; ED,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",extension;functional_status;hip;hip_pain;msk;msk_exam;pain;range_of_motion,6,pending,,
msk_hip_range_of_motion_abduction,Hip pain; MSK exam,Screens hip abduction ROM,Hip pain; MSK exam,"Abnormal or changed findings improve focused bedside documentation and can prompt targeted reassessment, diagnostics, or escalation in context.",,,,,,insufficient_public_evidence,low,1,none,inpatient bedside; outpatient clinic; ED,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",abduction;functional_status;hip;hip_pain;msk;msk_exam;pain;range_of_motion,6,pending,,
msk_hip_range_of_motion_adduction,Hip pain; MSK exam,Screens hip adduction ROM,Hip pain; MSK exam,"Abnormal or changed findings improve focused bedside documentation and can prompt targeted reassessment, diagnostics, or escalation in context.",,,,,,insufficient_public_evidence,low,1,none,inpatient bedside; outpatient clinic; ED,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",adduction;functional_status;hip;hip_pain;msk;msk_exam;pain;range_of_motion,6,pending,,
msk_hip_range_of_motion_internal_rotation,Hip pain; MSK exam,Screens hip internal rotation,Hip pain; MSK exam,"Abnormal or changed findings improve focused bedside documentation and can prompt targeted reassessment, diagnostics, or escalation in context.",,,,,,insufficient_public_evidence,low,1,none,inpatient bedside; outpatient clinic; ED,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",functional_status;hip;hip_pain;internal_rotation;msk;msk_exam;pain;range_of_motion,6,pending,,
msk_hip_range_of_motion_external_rotation,Hip pain; MSK exam,Screens hip external rotation,Hip pain; MSK exam,"Abnormal or changed findings improve focused bedside documentation and can prompt targeted reassessment, diagnostics, or escalation in context.",,,,,,insufficient_public_evidence,low,1,none,inpatient bedside; outpatient clinic; ED,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",external_rotation;functional_status;hip;hip_pain;msk;msk_exam;pain;range_of_motion,6,pending,,
msk_knee_inspection_inspect_knees,Knee pain; trauma,Screens knee appearance,Knee pain; trauma,"Abnormal or changed findings improve focused bedside documentation and can prompt targeted reassessment, diagnostics, or escalation in context.",,,,,,insufficient_public_evidence,low,1,none,inpatient bedside; outpatient clinic; ED,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",functional_status;inspect_knees;inspection;knee;knee_pain;msk;msk_exam;pain;trauma,6,pending,,
msk_knee_palpation_palpate_knees,Knee pain; trauma; arthritis,Screens focal knee tenderness/effusion,Knee pain; trauma; arthritis,"Abnormal or changed findings improve focused bedside documentation and can prompt targeted reassessment, diagnostics, or escalation in context.",,,,,,insufficient_public_evidence,low,1.5,none,inpatient bedside; outpatient clinic; ED,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",arthritis;functional_status;knee;knee_pain;msk;msk_exam;pain;palpate_knees;palpation;trauma,6,pending,,
msk_knee_range_of_motion_flexion,Knee pain; MSK exam,Screens knee flexion ROM,Knee pain; MSK exam,"Abnormal or changed findings improve focused bedside documentation and can prompt targeted reassessment, diagnostics, or escalation in context.",,,,,,insufficient_public_evidence,low,1,none,inpatient bedside; outpatient clinic; ED,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",flexion;functional_status;knee;knee_pain;msk;msk_exam;pain;range_of_motion,6,pending,,
msk_knee_range_of_motion_extension,Knee pain; MSK exam,Screens knee extension ROM,Knee pain; MSK exam,"Abnormal or changed findings improve focused bedside documentation and can prompt targeted reassessment, diagnostics, or escalation in context.",,,,,,insufficient_public_evidence,low,1,none,inpatient bedside; outpatient clinic; ED,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",extension;functional_status;knee;knee_pain;msk;msk_exam;pain;range_of_motion,6,pending,,
